Merchant ID,Account Name,Account Type,Sector,MCC.,Account Owner,Account Status.,Activated Date,Country,Referral Source
151556,Sky Sport Lounge Ltd,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Collins Kweyamba,Finalized,"Feb 17, 2025",Rwanda,Self Search
151909,Healingway Hospital Bugolobi Limited,Hospital,Retail,8062- Hospital,Jonathan Ssempa,Finalized,"Feb 19, 2025",Uganda,Self Search
151444,ORTHOHUB LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Finalized,"Feb 14, 2025",Kenya,Bank Referral
151441,CKEI HOMESTYLE & INTERIORS LIMITED,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Finalized,"Feb 17, 2025",Kenya,Chat
151698,Rotary Kenya,E-Commerce,E-Commerce,"7997- Clubs-Country Clubs, Membership (Athletic, Recreation, Sports), Private Golf Courses",Susan Mutie,Finalized,"Feb 25, 2025",Kenya,Self Search
142274,Systemic Family Therapy Association Of Kenya,E-Commerce,E-Commerce,8062- Hospital,Susan Mutie,Finalized,"Feb 25, 2025",Kenya,Web Research
151446,RMSG LTD,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Melody Monica,Finalized,"Mar 4, 2025",Uganda,Self Search
151376,TSUKU TSUKU HOSPITALITY LIMITED - KIAMBU RD,Restaurant,Hospitality,5812- Eating Place & Restaurant,Alexander Maleko,Finalized,"Feb 17, 2025",Kenya,Self Search
150837,Rovic Executive Tours,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elosy Ngina,Closed due to Fraud,"Feb 21, 2025",Kenya,Self Search
151831,PIZZERIA MYWAY,Restaurant,Hospitality,5812- Eating Place & Restaurant,Simon Mahinda,Finalized,"Feb 26, 2025",Kenya,Bank Referral
151469,SALU TOURS & TRAVEL LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,"Feb 17, 2025",Kenya,Self Search
151453,Yolanda Tavares Public Relations Limited,Consultancy,Hospitality,"7392- Consulting, Management and Public Relations Services",Steve Gituma,Finalized,"Feb 20, 2025",Kenya,Self Search
151429,BORA TREKKING TOURS AND SAFARI COMPANY LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,"Feb 17, 2025",Tanzania,N/A
135580,TNAGPA FASHIONZ,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Stephen Kagaba,Finalized,"Feb 17, 2025",Uganda,N/A
151430,SUPERBIA INTERNATIONAL EXPORT TRADE LIMITED,Business Not Elsewhere Classified,Retail,"5499- Miscellineous Food Sores- Convenience Stores, Markets, Specialty Sores and Vending Machines",Sandra Ninsiima,Finalized,"Jun 27, 2025",Uganda,Bank Referral
151694,APPLE MANGO HOLDINGS LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Simon Mahinda,Finalized,"Feb 28, 2025",Kenya,Self Search
151436,Code Ink Limited,Events,Retail,5399-Miscellaneous General Merchant (Small Retail),Steve Gituma,Negotiation,"Feb 24, 2025",Kenya,N/A
151242,EMMANUEL GROUP LIMITED,Health services,Retail,8062- Hospital,Raymond Eguru,Finalized,"Feb 14, 2025",Uganda,Chat
151381,CAFESSERIE UGANDA LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Dyline Busiingye,Finalized,"Feb 14, 2025",Uganda,Self Search
151273,6EESTATE GROUP Ltd,Consultancy,Hospitality,6513- Real Estate Agents and managers-Rentals,Collins Kweyamba,Finalized,"Feb 20, 2025",Rwanda,Web Research
150617,Samo Tours Zanzibar Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sadru Kazabula,Finalized,"Apr 10, 2025",Tanzania,Account Management Referral
151327,LUKENYA GETAWAY LIMITED - CARDS & MPESA,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Alexander Maleko,Finalized,"Feb 20, 2025",Kenya,Self Search
151368,Zanfresh Company Limited,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Sadru Kazabula,Finalized,"Feb 26, 2025",Tanzania,Self Search
151265,Diani Yoga Barn,Gym,Retail,5399-Miscellaneous General Merchant (Small Retail),Peter Robinson,Finalized,"Feb 20, 2025",Kenya,Bank Referral
151352,AIKYAM ENTERPRISE LIMITED,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Janet Lenakae,Finalized,"Feb 14, 2025",Kenya,N/A
146164,Envy Girls,E-Commerce,E-Commerce,7230- Barber and Beauty Shops,Samuel Oloo,Finalized,"Feb 20, 2025",Kenya,Landing Page
151337,TROBELU HOTEL BUTCHERY AND LOUNGE,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Orsbone Obulukhu,Finalized,"Feb 14, 2025",Kenya,Bank Referral
151317,CIALA CARE AND REHABILITATION FACILITY LIMITED,Health services,Retail,8062- Hospital,Orsbone Obulukhu,Finalized,"Feb 18, 2025",Kenya,Bank Referral
151382,TALOSH FOR TRADE LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Samuel Oloo,Finalized,"Feb 14, 2025",Kenya,Bank Referral
151432,NESTE UGANDA SAFARIS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,"Feb 21, 2025",Uganda,Partner
127556,BIRDVIEW MICROINSURANCE LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Finalized,"Feb 19, 2025",Kenya,N/A
146682,Mein Madani Enterprise,Events,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Kabuthu Mwangi,Finalized,"Feb 18, 2025",Kenya,N/A
151315,Sendea Institute for Energy and Management Limited,School,Retail,8220- Colleges and Universities,Jonathan Ssempa,Finalized,"Feb 14, 2025",Uganda,Helpdesk
151113,HILMIT ESTABLISHMENT LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Moses Ochom,Finalized,"Feb 18, 2025",Uganda,Account Management Referral
151306,INDIGO VIBE CAFE LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Quesera Wekesa,Finalized,"Feb 14, 2025",Kenya,Bank Referral
151350,Hire N Drive Kenya,Car Wash,Retail,5399-Miscellaneous General Merchant (Small Retail),Elijah Makau,Finalized,"Feb 14, 2025",Kenya,Self Search
151081,KIROODI ENTERPRISES COMPANY LIMITED,Media,Retail,"4899- Cable, Sattelite, and Other Pay Television and Radio",Raymond Eguru,Finalized,"Feb 24, 2025",Uganda,N/A
151323,PEBBLE CREEK GROUP LIMITED,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Raymond Eguru,Finalized,"Feb 14, 2025",Uganda,N/A
151287,TABLE 9 RESTAURANT AND BEVERAGES SERVICES,Restaurant,Hospitality,5812- Eating Place & Restaurant,Michael Ntale,Not Interested / Lost,"Feb 26, 2025",Uganda,Bank Referral
151014,BHENS ENTERPRISES LTD,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Michael Ntale,Finalized,"Feb 17, 2025",Uganda,Sales Email Alias
120295,Aronia Travel Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,"Feb 28, 2025",Kenya,Self Search
151269,MAASALAMA LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",William Lendukai,Finalized,"Feb 19, 2025",Tanzania,Self Search
151318,Lion's Cradle By Hidden Retreat Limited,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Daniel Chebon,Finalized,"Feb 14, 2025",Kenya,Bank Referral
151257,KHAMIS JUMA KHAMIS,Bar / Lounge,Retail,5812- Eating Place & Restaurant,William Lendukai,Finalized,"Mar 15, 2025",Tanzania,Self Search
151225,UTOFYORO BOAT,Tour Operator,Travel,4722- Travel Agencies Tour Operators,William Lendukai,Finalized,"Feb 25, 2025",Tanzania,Self Search
151,EMMANUEL GROUP LIMITED,Health services,Retail,8062- Hospital,Raymond Eguru,Rate Approved,,Uganda,Chat
151278,JAM SHOPPERS UG LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Michael Ntale,Finalized,"Feb 14, 2025",Uganda,Sales Email Alias
151230,THE COFFEE N CAKE LOUNGE -(SMC) LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Michael Ntale,Finalized,"Feb 19, 2025",Uganda,Chat
151396,ROBERTO'S URBAN MARKET LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Simon Mahinda,Finalized,"Feb 14, 2025",Kenya,Account Management Referral
151160,CHEPKWONY & ASSOCIATES,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Simon Mahinda,Not Interested / Lost,"Feb 14, 2025",Kenya,Bank Referral
151316,Domaine Kenya Limited,Distributors,Retail,"5921- Package Stores- Beer, Wine and Liquor",Sheila Kefa,Finalized,"Feb 14, 2025",Kenya,N/A
151248,--KANZI KENYA LIMITED,Furniture store,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Quesera Wekesa,Finalized,"Feb 21, 2025",Kenya,N/A
151222,Janet Averah Wines,Liquor Store,Retail,"5921- Package Stores- Beer, Wine and Liquor",Joseph Mbothu,Finalized,"Feb 13, 2025",Kenya,Employee Referral
151214,CORDIAL SPACE Ltd,E-Commerce,E-Commerce,5732- Electronics Sales,Florent Rwamfizi,Finalized,"Feb 13, 2025",Rwanda,Sales Drive _ Kalangala
151259,DURIAN INVESTMENTS LIMITED,Liquor Store,Retail,"5921- Package Stores- Beer, Wine and Liquor",Judy Masita,Finalized,"Feb 14, 2025",Kenya,Bank Referral
151343,NIFA LOGISTICS LIMITED,Distributors,Retail,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Closed due to Fraud,"Feb 14, 2025",Kenya,Self Search
151274,LIONCLAW SAFARIS,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Alexander Maleko,Failed Sanction Checks,,Kenya,Self Search
151283,A-PLUS NAVIGATORS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Finalized,"Feb 14, 2025",Tanzania,Chat
151111,AFRICAN GATEWAY SAFARIS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Finalized,"Feb 14, 2025",Tanzania,Account Management Referral
151219,TAMARAI INVESTMENTS LIMITED,E-Commerce,E-Commerce,5812- Eating Place & Restaurant,Emmanuel Ndyakuhaki,Finalized,"Feb 17, 2025",Uganda,N/A
151841,Bintu Africa Adventure Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Barbara Ogwari,Finalized,"Feb 19, 2025",Kenya,Self Search
151385,Cupid Milele,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Barbara Ogwari,Finalized,"Feb 17, 2025",Kenya,Account Management Referral
151341,SPAN MEDICARE COMPANY LIMITED,Health services,Retail,8062- Hospital,Emmanuel Ndyakuhaki,Finalized,"Feb 14, 2025",Uganda,Chat
149847,METZNER CONSULTING LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Activated,"Sep 30, 2025",Kenya,Self Search
155653,KANGAVE NAMZ ESTABLISHMENT,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,"Apr 4, 2025",Uganda,Helpdesk
151221,Crystal Cove Hospitality,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Closed due to Fraud,"Feb 13, 2025",Kenya,Merchant Referral
151205,ANNONCEUR LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Sandra Ninsiima,Finalized,"Feb 13, 2025",Uganda,Self Search
151100,ELLE HEALTH BAR,Restaurant,Hospitality,5812- Eating Place & Restaurant,Orsbone Obulukhu,Finalized,"Feb 13, 2025",Kenya,Bank Referral
151215,PURETONE UGANDA LIMITED,Health services,Retail,8062- Hospital,Emmanuel Ndyakuhaki,Finalized,"Feb 14, 2025",Uganda,Bank Referral
151163,STARTERZ POINT BAR AND CAFE,Liquor Store,Retail,"5921- Package Stores- Beer, Wine and Liquor",Emmanuel Ndyakuhaki,Finalized,"Feb 12, 2025",Uganda,N/A
151204,FRIENDLY LINK TRADING COMPANY LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Melody Monica,Finalized,"Feb 27, 2025",Uganda,Self Search
151177,TUDOR CREEK ANCHOR POINT MARINA LIMITED.,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Quesera Wekesa,Not Interested / Lost,"Feb 24, 2025",Kenya,Bank Referral
151209,BITE RIGHT - SMC LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Michael Ntale,Finalized,"Feb 14, 2025",Uganda,Bank Referral
151155,Scratch and Script Company Limited,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Barbara Ogwari,Finalized,"Feb 12, 2025",Kenya,Helpdesk
151169,KE&IRI Ltd,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Florent Rwamfizi,Finalized,"Feb 13, 2025",Rwanda,Sales Drive _ Kalangala
151158,Ranchers Finest (U) Ltd,Butchery,Retail,5399-Miscellaneous General Merchant (Small Retail),Jonathan Ssempa,Finalized,"Feb 12, 2025",Uganda,Self Search
150378,Crystal hope consult Limited,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Joseph Mbothu,Finalized,"Feb 13, 2025",Kenya,Employee Referral
151375,ALARIC & MGAGALA LIMITED,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Elia Mwakijale,Finalized,"Feb 14, 2025",Tanzania,Chat
151134,WADEMAC ARUSHA INN,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Palme Paiton Katemana,Finalized,"Feb 11, 2025",Tanzania,N/A
151837,Wanderville Tours And Travel Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,"Feb 19, 2025",Kenya,Self Search
151133,Lazarino Tour and Safaris,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,"Feb 11, 2025",Tanzania,Self Search
151284,HOMEWARD ADVENTURE,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Marko Lambaldo,Finalized,"Feb 17, 2025",Tanzania,Account Management Referral
149718,NETCLOUDS IT SERVICES LIMITED,E-Commerce,E-Commerce,,Susan Matiko,Finalized,"Feb 11, 2025",Kenya,N/A
147600,INVIC SOLUTIONS LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Allen Shilinde,Finalized,"Feb 11, 2025",Tanzania,Helpdesk
151166,Sharif Tours And Boat Safaris,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,"Feb 13, 2025",Kenya,Landing Page
151216,OOA LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,"Feb 13, 2025",Kenya,Bank Referral
163473,SAMADARI LIMITED..,Furniture store,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Quesera Wekesa,Closed Won Pending,,Kenya,Walk-In
151037,She Jewelry,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Finalized,"Feb 21, 2025",Kenya,N/A
149798,Desert Tech Gear,Sports,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Finalized,"Feb 18, 2025",Kenya,N/A
151227,Off-Cut Clothing,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Susan Mutie,Finalized,"Feb 14, 2025",Kenya,Self Search
151106,Leisla Enterprises Limited,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Finalized,"Feb 13, 2025",Kenya,Bank Referral
151092,HIGH GATE INVESTMENTS LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Melody Monica,Finalized,"Feb 13, 2025",Uganda,Self Search
151207,BLAKSTYN HOLDINGS CO. LIMITED,E-Commerce,E-Commerce,5691- Men and Women Clothing Stores,Adella Asaasira,Finalized,"Feb 13, 2025",Uganda,Walk-In
44628,JOSHUA&KHLOE GIFT HAMPERS,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Adella Asaasira,Finalized,"Feb 12, 2025",Uganda,Walk-In
151247,Abdul Kader Mohamed Ishak and Company,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Jimmi Muchemi,Finalized,"Feb 14, 2025",Kenya,Bank Referral
150564,Socium Holdings LTD,E-Commerce,E-Commerce,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Jonathan Mwai,Closed due to Fraud,"Feb 11, 2025",Kenya,Helpdesk
146862,Makey Cozy Homes Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Jonah Rop,Finalized,"May 14, 2025",Kenya,N/A
151261,Poltens Tours And Adventures Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,"Feb 13, 2025",Kenya,Self Search
151098,THE CHANZO INITIATIVE COMPANY LIMITED,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Elia Mwakijale,Finalized,"Feb 11, 2025",Tanzania,N/A
152514,THE DAISY SUNSHINE COMPANY LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,"Feb 26, 2025",Uganda,Employee Referral
151112,TROPICAIR LIMITED,Airline,Travel,"5599- Miscellaneous Automotive, Aircraft, and Farm Equipment Dealers (Not Elsewhere Calssified)",David Githaiga,Activated,"Mar 28, 2025",Kenya,Account Management Referral
151093,ELLE GROOMING CENTRE,Salon,Retail,7230- Barber and Beauty Shops,Orsbone Obulukhu,Finalized,"Feb 12, 2025",Kenya,Bank Referral
151076,ZAK HIJAB LINK,"Fashion, Clothes & Accessories",Retail,5621- Women Ready to Wear Stores,Moses Ochom,Finalized,"Feb 13, 2025",Uganda,Self Search
151071,FLOBERT SUITES,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Moses Ochom,Finalized,"Feb 27, 2025",Uganda,Bank Referral
151059,GERO PHONE COVER WORLD,Electronics Shop,Retail,5732- Electronics Sales,Emmanuel Ndyakuhaki,Finalized,"Feb 11, 2025",Uganda,N/A
151053,MILIMANI COMFORT LIMITED,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Samuel Oloo,Finalized,"Feb 11, 2025",Kenya,Self Search
151262,Furniture International Limited,Furniture store,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Janet Lenakae,Finalized,"Feb 21, 2025",Kenya,Self Search
151052,AMEN VILLAGE (U) LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Dyline Busiingye,Finalized,"Feb 11, 2025",Uganda,Self Search
156807,Seneiya Expeditions,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elosy Ngina,Finalized,"Apr 17, 2025",Kenya,N/A
151128,Kikao Camping Farm,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Samuel Oloo,Finalized,"Feb 11, 2025",Kenya,N/A
151026,NALEMORU EXPERIENTAL TRAVEL COMPANY LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Negotiation,"Feb 10, 2025",Tanzania,Account Management Referral
151013,Go with Me Photographic Safaris,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,"Feb 10, 2025",Tanzania,Self Search
146378,Bend The Trends,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Peter Robinson,Finalized,"Feb 10, 2025",Kenya,Web Research
150848,Zakmin Investments Limited,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Peter Robinson,Finalized,"Feb 10, 2025",Kenya,Self Search
150996,NEON ESTABLISHMENTS-SMC LIMITED,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Raymond Eguru,Finalized,"Feb 10, 2025",Uganda,N/A
150486,Systems Guru Kenya Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Jimmi Muchemi,Account Closed,"Feb 14, 2025",Kenya,Account Management Referral
151028,BNA Solutions Limited,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Ann Njoroge,Finalized,"Feb 14, 2025",Kenya,Account Management Referral
141503,Rachael naturals,Beauty Shop/Supplies,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"May 5, 2025",Kenya,Chat
4046,DREAM AUDIO TECHNOLOGIES LIMITED,Internet Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"May 5, 2025",Kenya,Chat
150947,SHYNERZ COLLECTIONS,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Finalized,"Feb 17, 2025",Kenya,Chat
150661,ROUNDTABLE DESIGN & WORKS LIMITED,Furniture store,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Elia Mwakijale,Finalized,"Feb 11, 2025",Tanzania,Account Management Referral
151027,Suzan African Lovers Adventures,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,"Feb 10, 2025",Tanzania,N/A
150872,MED CONNECT TZ,Health services,Retail,8011- Doctors & Physicians,Marko Lambaldo,Finalized,"Feb 17, 2025",Tanzania,Account Management Referral
152989,ROMO HOUSE AFRICA LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Violet Ogetange,Finalized,"Mar 4, 2025",Kenya,Self Search
151012,PLAINSVIEW MINI SUPERMARKET LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Susan Mutie,Finalized,"Feb 11, 2025",Kenya,Self Search
151146,Geco 4x4 Gear Limited,Casino,Retail,5013- Motor Vehicle Supplies and New Parts,Susan Mutie,Finalized,"Feb 11, 2025",Kenya,Self Search
150895,The Lavy Dinning Restaurant Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,"Feb 12, 2025",Kenya,Self Search
